duration,fade_in,fade_out,loudness,mode,tempo,time_sig,year,artist_fam,artist_pop,song_pop
399.75138,9.091,391.146,-15.443,1,91.984,4,2001,0.543191559,0.371098518,0
253.6224,0.228,250.265,-4.22,1,81.629,3,2009,0.653393139,0.601761791,1
208.19546,0.171,197.637,-5.314,1,135.981,3,2003,0.601245988,0.461026521,0
240.48281,0,228.902,-9.167,0,106.391,4,2008,0.79827956,0.522822342,1
130.08934,0,130.089,-14.857,1,130.074,1,1996,0.356252646,0.316767327,0
377.73016,0.062,370.567,-4.572,1,140.027,5,2008,0.541122639,0.319619376,1
228.72771,0,222.546,-4.846,0,135.037,4,2007,0.695455914,0.49929259,1
265.7171,0.328,257.852,-5.304,1,119.977,4,2010,0.820072418,0.710879071,1
422.3473,1.222,412.201,-4.751,1,170.021,4,2007,0.528118117,0.356541736,0
243.82649,0.281,239.479,-5.486,1,121.796,4,2008,0.891967556,0.753383939,1
300.7473,0.256,280.085,-10.229,1,94.097,4,1989,0.673547472,0.451749802,1
223.05914,0,208.475,-6.507,1,90.01,4,2006,0.682712593,0.449557588,1
205.68771,0.404,188.662,-14.529,0,103.547,5,1971,0.598233186,0.388132755,0
427.04934,0.45,404.973,-10.933,1,89.895,4,2009,0.432597604,0.361569867,0
302.34077,0.084,291.004,-10.49,0,120.197,4,2005,0.842972108,0.793412623,0
238.23628,0.276,233.982,-7.465,0,102.419,5,1998,0.639124887,0.447005821,1
321.27955,0.281,311.548,-5.398,1,143.954,4,2006,0.589730056,0.421791987,1
366.36689,0,350.459,-6.61,0,109.504,1,2003,0.628206862,0.358859303,0
166.81751,0.189,162.534,-14.415,1,85.821,4,2005,0.666831799,0.442641734,1
275.98322,0.101,264.707,-8.302,1,140.189,3,2006,0.77795693,0.524073028,1
124.94322,0.334,111.392,-13.728,0,96.862,4,1994,0.624200328,0.369076871,0
178.02404,0.363,171.433,-6.561,1,76.39,4,1999,0.604815942,0.45051898,0
34.69016,0.525,34.69,-6.357,1,141.283,1,2000,0.440565845,0.38910948,0
188.62975,0,171.508,-17.296,1,118.019,4,1999,0.605804926,0.399938048,1
251.92444,0.241,247.728,-4.028,0,123.118,4,2005,0.840258125,0.484288509,1
794.80118,3.593,786.054,-21.495,1,74.86,5,1997,0.679501563,0.384789509,0
208.22159,0,196.255,-3.762,1,68.951,4,2009,0.701260701,0.418894705,1
334.88934,0.253,322.839,-6.745,0,157.536,5,1991,0.648431408,0.502925437,1
416.39138,0,413.803,-9.254,1,125.021,4,2007,0.577069608,0.351134059,0
197.40689,0.448,176.332,-12.258,1,168.094,4,1998,0.69296771,0.515246956,1
219.97669,0,202.443,-2.899,1,125.057,4,2001,0.501528452,0.449104139,0
225.90649,0.125,215.458,-9.968,1,139.424,4,2010,0.658560506,0.420515812,0
311.97995,0,297.831,-9.881,0,76.805,5,2001,0.603967119,0.387978974,1
240.92689,2.659,232.856,-4.652,0,137.946,4,2009,0.752235292,0.456965591,1
230.21669,0,224.583,-5.254,1,108.581,4,2008,0.732161815,0.520319538,1
256.62649,0.171,247.623,-13.832,1,104.546,4,2009,0.629399857,0.345269235,0
205.26975,0,205.27,-8.398,0,117.496,5,2000,0.884461052,0.557286349,0
236.30322,0.181,236.303,-4.34,0,138.151,4,2007,0.781071255,0.556901312,1
560.27383,0.531,547.579,-7.69,1,127.9,4,1994,0.480026815,0.350205707,0
500.94975,0,482.853,-10.382,0,92.006,1,2008,0.457653139,0.410840844,0
166.84363,0.212,158.854,-9.087,1,101.297,1,1967,0.751108779,0.547104996,1
153.49506,0,149.357,-7.328,1,140.01,1,1995,0.715212201,0.515582132,1
198.71302,5.149,175.688,-12.359,1,137.554,4,1992,0.626818792,0.434083003,1
253.88363,0.289,242.138,-8.161,0,201.115,4,1991,0.297999622,0.237783345,0
165.74649,0.125,153.832,-4.135,1,109.933,4,2007,0.717762702,0.532266186,1
339.06893,0.281,321.527,-12.433,0,145.4,3,1996,0.668786232,0.553991397,1
219.89832,0.299,216.845,-8.217,1,170.378,1,1993,0.806044854,0.578647355,1
419.16036,0,419.16,-16.49,1,122.593,1,2006,0.753110559,0.425564232,0
270.31465,0,268.312,-6.04,1,98.929,4,1999,0.827409365,0.576902281,1
179.51302,0,169.854,-10.962,0,137.662,4,2005,0.508894582,0.244085586,0
302.94159,0,300.553,-4.969,1,131.986,4,2009,0.599032753,0.364953034,1
142.00118,0,127.623,-33.098,1,137.638,3,1991,0.503993975,0.430622622,0
184.63302,0,179.125,-11.432,0,90.977,4,2001,0.451707183,0.360215532,0
218.48771,0,206.669,-16.336,0,199.462,4,2000,0.64305627,0.442683188,0
181.83791,0.38,172.861,-10.786,1,154.293,7,2007,0.475386856,0.357987493,0
288.44363,0.217,285.896,-5.52,1,164.595,4,2003,0.635483455,0.42844194,1
139.62404,0.142,134.304,-7.003,1,128.909,4,2010,0.534623297,0.363399485,0
227.18649,0,212.66,-5.896,1,138.575,3,2001,0.614690486,0.466902613,1
242.07628,0,237.459,-4.289,0,96.851,4,2007,0.768311377,0.538224893,1
172.12036,0.166,163.167,-18.452,1,160.004,4,1967,0.574679206,0.462162823,1
511.242,2.061,487.364,-7.78,0,130.044,4,2000,0.79328795,0.493262455,0
371.53914,0,353.971,-16.209,0,73.407,3,1999,0.513162989,0.448666441,0
133.92934,0,125.446,-6.058,1,144.264,1,2009,0.649687615,0.455664786,0
120.99873,2.258,115.572,-24.519,1,70.579,1,1981,0.655307309,0.465178126,0
132.85832,0,123.054,-5.015,1,149.81,1,1998,0.565447338,0.392655099,0
190.06649,3.918,178.161,-32.619,0,163.829,5,2008,0.688003349,0.469340374,0
243.1473,0,225.802,-5.412,1,67.975,1,2002,0.780565099,0.514574213,1
305.94567,0.347,300.286,-5.841,1,93.344,3,1994,0.686861179,0.403124808,0
278.90893,0.328,266.252,-14.391,1,85.759,7,2002,0.467413844,0.372737613,0
225.67138,1.32,212.248,-26.134,1,66.064,4,2001,0.597361649,0.407373124,0
240.97914,0,240.979,-9.379,0,142.173,1,2007,0.704282776,0.497266318,0
235.62404,0.738,225.065,-11.619,0,167.546,4,1988,0.710987013,0.47128763,0
501.96853,0,488.2,-12.65,1,139.574,1,1998,0.566532654,0.463205354,1
276.13995,0.276,272.248,-5.311,0,147.753,4,1998,0.466719667,0.368575316,1
282.72281,0.38,275.952,-12.141,1,123.193,4,1981,0.631344918,0.549129446,0
214.54322,0.206,204.904,-11.642,0,89.021,4,2005,0.537781855,0.348795409,1
231.00036,0,219.777,-9.141,1,118.774,5,2008,0.604214108,0.366327845,0
131.97016,0.27,125.701,-10.55,1,77.361,4,1999,0.707478766,0.699277461,0
287.16363,0.113,275.691,-8.448,1,115.034,4,2005,0.567364589,0.434490411,1
268.30322,2.078,250.839,-7.015,1,141.767,1,1992,0.736677413,0.526182556,1
248.39791,0.169,237.354,-5.791,0,105.021,4,2008,0.527201558,0.348787039,0
211.01669,0.2,204.312,-6.22,1,95.112,3,1998,0.698969882,0.486783025,1
202.65751,0,189.585,-16.511,1,158.974,1,1995,0.596427009,0.54793343,0
324.33587,0.196,315.896,-11.221,1,111.935,3,1992,0.667327004,0.454036277,1
234.23955,0,234.24,-7.362,1,140.088,4,2000,0.46238302,0.398084098,0
133.45914,0.21,130.67,-4.813,1,180.168,1,1997,0.614940036,0.447245809,0
238.62812,0,235.717,-6.826,1,92.669,4,2003,0.606027967,0.404740485,1
316.15955,0.172,307.403,-11.625,1,116.333,4,2006,0.707797916,0.512305403,1
252.23791,0.443,242.428,-13.91,0,137.123,4,1980,0.711563637,0.574357146,1
127.11138,0,112.901,-3.214,1,194.024,5,2007,0.6914133,0.52385708,1
243.12118,0.067,232.275,-9.406,1,123.745,3,2008,0.612543004,0.459660463,1
230.5824,0.403,220.717,-4.642,0,127.904,4,2001,0.540597252,0.356221031,1
238.34077,0,231.799,-5.695,0,108.004,1,2007,0.727030782,0.530321955,1
372.50567,0.073,358.272,-3.416,1,115.784,4,1997,0.735842347,0.504463368,1
211.98322,0.328,187.925,-7.484,1,180.42,4,1997,0.498794138,0.364795108,1
62.56281,2.026,62.563,-19.146,1,61.536,1,2000,0.600529327,0.38175623,1
154.17424,0.244,149.473,-12.246,0,87.326,4,2001,0.702544057,0.535859575,0
120.0322,0.128,111.322,-10.158,1,146.304,4,1989,0.576147703,0.385544632,1
255.58159,0.206,245.412,-6.276,0,89.86,4,2000,0.550121326,0.38928061,1
169.24689,0.177,157.269,-8.606,0,141.347,4,1995,0.496797924,0.35456639,1
202.44853,0.328,189.736,-10.703,1,137.972,4,2002,0.75738997,0.51676403,1
370.80771,0.097,350.424,-11.45,1,97.443,4,2003,0.720166641,0.448460659,1
457.58649,0.374,428.292,-6.947,0,117.755,4,2004,0.590645173,0.433183178,1
429.84444,0,414.848,-9.138,1,140.443,4,2009,0.669846196,0.577314831,1
159.81669,0,154.871,-7.351,1,165.829,1,2007,0.660878716,0.413487872,1
388.15302,0.41,358.499,-9.136,1,85.728,4,1998,0.58319662,0.469319155,1
85.49832,0.137,75.952,-8.368,1,101.777,4,2000,0.573719807,0.433675054,0
109.21751,0.386,105.976,-7.946,1,182.89,4,1994,0.647663216,0.429193599,0
172.72118,0,172.721,-11.408,1,100,4,2008,0.649979827,0.388403194,0
340.53179,0,329.091,-6.834,1,150.561,4,2008,0.774693307,0.519037622,1
215.32689,0.136,212.84,-6.133,1,104.988,4,2009,0.588623515,0.39729803,0
261.43302,0.365,239.433,-8.968,1,109.741,1,1995,0.502942307,0.396357754,0
267.10159,0.276,258.31,-11.181,1,119.734,4,1998,0.789342985,0.598933825,1
415.86893,0,415.869,-8.766,0,133.873,4,2000,0.482835777,0.496393993,0
218.69669,0.357,209.624,-9.719,1,146.718,1,1984,0.558759923,0.357618692,0
437.89016,4.934,433.505,-17.63,1,90.99,5,1989,0.438216729,0.405743218,0
243.3824,0.27,238.602,-8.258,1,88.204,1,1979,0.621046869,0.455214377,1
211.27791,0,203.14,-6.837,1,154.904,5,2001,0.487246677,0.299395288,0
280.65914,0.351,271.865,-3.744,0,147.206,4,2006,0.559876418,0.41928478,0
443.14077,0,443.141,-5.145,1,130.056,4,2010,0.636418948,0.465499679,1
279.7971,0.34,272.823,-2.653,0,90.99,3,2007,0.748109076,0.533169217,0
342.83057,2.635,327.465,-22.574,0,85.204,1,2003,0.613169388,0.400233323,1
232.61995,0.16,225.425,-9.26,1,136.017,4,2003,0.725188195,0.495351646,0
216.55465,0.075,208.562,-5.589,1,120.033,4,1981,0.6979139,0.413806118,1
303.5424,0.131,291.271,-6.645,0,111.758,7,2007,0.705869978,0.401415725,1
195.26485,0.073,178.532,-8.939,0,155.576,4,1998,0.440356808,0.329040481,0
307.69587,0.798,283.632,-13.14,0,81.73,7,2002,0.5242992,0.437355654,1
264.98567,0.137,250.584,-6.451,0,150.103,3,2000,0.476288864,0.316365193,0
170.37016,2.682,152.131,-34.821,1,99.379,1,1988,0.531604332,0.384639585,0
238.49751,0,232.426,-6.968,1,104.809,5,1998,0.743129776,0.493566843,1
297.76934,0.16,288.27,-9.586,1,107.366,4,1982,0.547576264,0.438255329,1
202.57914,0.09,187.153,-11.511,1,87.863,4,1999,0.536623564,0.387208546,0
189.17832,0,179.008,-5.368,0,120.16,4,2008,0.660495439,0.449901362,1
301.29587,0.19,301.296,-11.053,0,98.04,4,1996,0.620027189,0.440370731,0
295.54893,0.363,284.346,-17.009,1,122.235,4,1991,0.771814848,0.469812942,1
205.81832,0.601,188.709,-6.052,1,100.046,4,2008,0.608966134,0.40374749,1
180.21832,0.571,171.259,-11.081,1,69.362,4,1988,0.668390543,0.512926302,1
183.562,0,179.003,-6.738,1,99.77,4,2006,0.583388768,0.47081389,1
281.57342,2.09,270.867,-8.046,0,150.026,4,1997,0.645508868,0.443724936,0
99.02975,0.586,99.03,-7.17,0,113.623,1,1991,0.635350653,0.428741734,1
177.31873,0.119,169.082,-11.021,1,122.802,4,1972,0.607172038,0.449308084,0
371.59138,8.098,350.064,-15.746,1,103.871,4,1998,0.481118412,0.324767736,0
181.68118,0.148,173.941,-11.368,0,159.713,1,2001,0.618765785,0.409134869,1
121.15546,0,121.155,-4.145,1,131.473,4,1991,0.663340835,0.476718761,1
430.86322,0.374,421.941,-7.225,1,122.75,1,1970,0.630471134,0.501856015,1
299.33669,0,294.278,-9.309,1,86.618,3,2003,0.729852496,0.489463884,0
256.80934,0,241.743,-6.673,1,119.98,4,2009,0.707581841,0.484863876,1
178.6771,0.212,171.566,-6.365,1,156.227,4,2009,0.793342453,0.427236202,1
157.25669,0,150.018,-3.732,0,157.073,4,2007,0.787556523,0.401176778,1
199.99302,0.543,196.627,-5.618,1,99.176,4,1997,0.767768809,0.536219993,1
229.66812,0,212.184,-10.038,1,142.388,4,1983,0.604929216,0.453328972,0
267.80689,0.393,248.953,-4.856,0,148.272,4,2006,0.667589528,0.426728899,1
73.74322,0.389,64.801,-28.551,1,60.279,1,2008,0.354065522,0.386538165,1
230.76526,0,226.412,-8.004,0,158.755,1,2003,0.524227139,0.326635883,0
250.30485,0.842,240.396,-11.712,1,132.074,4,2002,0.690446938,0.507781667,1
284.89098,3.204,271.354,-9.497,0,94.698,1,2005,0.57900062,0.460143818,0
232.22812,0.369,224.096,-18.138,0,162.003,4,2003,0.710374813,0.505883169,0
268.79955,0.175,250.207,-6.763,0,110.017,4,1998,0.703784106,0.546212111,1
183.17016,0.135,183.17,-3.945,1,116.053,4,2008,0.764298925,0.525321596,1
274.88608,0.154,269.944,-4.867,1,92.056,4,1999,0.618742184,0.443912802,1
227.97016,0.125,219.022,-13.047,1,137.238,4,1992,0.343159702,0.240308559,0
180.29669,0.067,175.102,-6.162,0,182.894,4,2010,0.707588355,0.485348697,1
287.13751,0,265.166,-9.16,1,93.508,4,2010,0.605980514,0.45389749,1
221.93587,0,201.166,-7.16,1,124.098,4,2007,0.731463393,0.521242092,1
307.09506,0,289.286,-8.125,1,67.183,1,2009,0.596632618,0.427838297,0
264.82893,0,258.572,-3.901,1,120.272,4,2000,0.811312913,0.615019823,1
116.37506,2.229,112.35,-18.636,1,137.213,4,1991,0.812497256,0.510606065,1
182.04689,0.084,174.753,-11.456,0,166.362,4,2004,0.743087665,0.513619904,1
332.32934,0.197,294.342,-19.821,1,101.291,4,1979,0.410233473,0.325074576,0
318.87628,1.336,308.779,-9.001,1,123.043,5,2006,0.566329185,0.382549929,0
278.41261,0,278.413,-8.77,0,112.802,4,2009,0.778229811,0.540252384,1
405.60281,0.231,391.024,-9.487,0,125.975,4,2003,0.710951821,0.52789369,1
253.85751,0,253.857,-2.649,1,167.978,4,2009,0.881245446,0.629804529,1
273.68444,0.566,257.004,-11.428,0,156.003,4,1993,0.514884353,0.364356119,0
263.70567,1.332,257.765,-10.045,1,95.676,4,1997,0.644171024,0.395495941,1
306.54649,0.119,287.655,-4.225,1,102.424,4,2010,0.637494392,0.46548901,1
126.35383,0.341,121.893,-2.446,1,221.557,4,2008,0.509925949,0.306547291,0
86.46485,0,83.255,-19.846,1,110.298,3,2006,0.518091606,0.352392462,0
415.68608,0,388.923,-9.021,1,133.727,4,2000,0.527478665,0.260664851,0
289.20118,0.335,289.201,-8.421,1,113.906,4,1994,0.737359491,0.558842229,0
171.4673,0.386,164.659,-9.952,1,146.014,4,2007,0.557975098,0.441960103,1
187.89832,0.224,183.85,-8.571,1,95.14,4,1993,0.478232154,0.364968608,0
221.54404,2.386,211.9,-7.96,0,63.996,1,1997,0.50087616,0.379228069,1
190.98077,0.49,187.356,-6.65,1,164.397,4,1987,0.608212835,0.379445659,0
183.06567,2.624,171.561,-14.11,1,138.728,4,1969,0.74790375,0.576036186,1
183.97995,0.241,183.98,-15.311,1,116.802,4,1991,0.549462145,0.432476444,0
168.54159,0,162.261,-7.054,1,123.002,4,2007,0.52510807,0.398137366,0
245.7073,0,218.546,-5.222,1,120.065,4,2002,0.780565099,0.514574213,1
312.99873,0.305,308.164,-10.44,0,129.964,4,2003,0.565050138,0.407602576,0
285.12608,0.6,270.965,-7.02,1,109.998,4,2006,0.632008013,0.144684661,1
201.482,0.165,181.499,-10.051,1,122.51,4,2005,0.663447128,0.438326669,1
322.0371,0.299,302.887,-7.914,0,109.999,4,1994,0.74002253,0.43208887,1
221.41342,0.775,211.917,-6.956,0,100.027,4,2009,0.723279138,0.524417303,0
196.98893,0.264,188.726,-6.02,0,129.947,4,2006,0.83359172,0.574531374,1
276.16608,0.282,271.261,-5.282,1,121.223,4,2002,0.739230337,0.515177401,0
145.162,0,136.905,-4.701,1,89.498,4,2008,0.683005053,0.365429401,0
130.40281,0,130.403,-5.19,1,93.425,5,2005,0.548540755,0.362035017,0
227.05587,0.148,223.498,-8.634,1,190.058,4,1988,0.571771942,0.384351993,0
276.08771,0.073,259.721,-8.752,1,94.101,4,1998,0.612955782,0.437170441,0
218.43546,2.038,202.826,-11.098,1,171.757,4,2008,0.444702791,0.312621202,0
247.06567,0.138,231.114,-2.457,1,120.032,4,2006,0.607615491,0.340915136,1
138.86649,0,138.866,-5.682,1,90.198,4,2009,0.677966356,0.466402208,1
147.98322,0.525,143.586,-3.935,1,203.684,4,2009,0.5623863,0.390361005,0
162.40281,0,155.521,-6.071,1,209.414,4,2009,0.74761796,0.536230817,1
257.74975,0.537,247.06,-16.675,1,110.814,4,2005,0.697721052,0.468351455,0
265.92608,0.282,262.949,-7.719,0,138.138,4,1987,0.577304079,0.366333123,1
302.68036,0.479,297.837,-9.475,0,127.954,4,2005,0.499848768,0.411536935,0
383.42485,0,354.447,-10.071,0,141.004,4,1996,0.476524246,0.433856157,0
350.71955,0.131,328.057,-11.938,1,100.253,4,1997,0.715598094,0.528267375,0
214.62159,0,205.317,-4.406,1,157.935,4,2005,0.823052187,0.641018309,1
129.35791,0,116.645,-3.407,1,175.475,4,2006,0.561207244,0.365241164,1
205.94893,0.27,196.348,-6.937,1,151.905,4,2002,0.482752501,0.381383759,0
91.58485,0.146,84.91,-14.507,1,122.021,4,2001,0.363719762,0.324063355,0
221.41342,0.363,214.448,-7.322,0,80.046,4,2000,0.56573878,0.36950575,1
468.71465,0.282,455.668,-9.621,0,128.781,3,2002,0.702578487,0.411616782,0
261.82485,7.018,252.976,-7.193,1,144.007,4,2007,0.56246929,0.377671691,0
357.98159,0,321.608,-12.355,1,159.966,4,1988,0.550251241,0.415093242,0
67.47383,0.24,64.499,-11.138,1,97.698,5,1998,0.728783091,0.527230236,1
263.78404,0.073,244.889,-6.735,0,118.662,4,1988,0.708764158,0.515262535,1
220.00281,0,209.932,-9.653,0,86.021,4,2005,0.768065717,0.483352927,1
255.34649,0.729,244.135,-8.892,0,129.789,4,2002,0.532869267,0.368842296,0
300.40771,0,280.195,-17.124,0,74.045,4,1999,0.555800814,0.477675258,0
304.40444,0.267,295.398,-9.255,1,132.379,4,1970,0.791830357,0.473146382,1
249.41669,0,234.783,-5.441,1,112.022,4,2010,0.822977074,0.531464052,1
239.882,0,221.838,-5.536,0,191.885,3,2008,0.589122454,0.33104957,0
175.80363,2.688,163.492,-10.317,1,104.827,1,1979,0.742601762,0.528005283,0
188.02893,0.161,177.946,-15.545,1,156.329,4,1992,0.479939107,0.366384159,1
230.63465,0.212,214.988,-9.288,1,103.539,4,2004,0.513467522,0.383677982,1
125.6224,0,118.561,-10.869,0,95.442,4,1994,0.713868675,0.45116292,1
327.65342,0,319.791,-4.942,1,177.9,4,2008,0.860033248,0.872838921,1
334.2624,0,302.933,-9.409,1,167.712,4,2000,0.63419618,0.441945161,0
234.68363,0.305,228.554,-5.968,1,70.074,3,2007,0.547938241,0.374791219,0
207.72526,0,197.375,-7.048,1,130.234,4,1997,0.593685129,0.417887647,0
269.37424,0.293,256.064,-9.195,1,91.988,4,1999,0.57961456,0.418418097,0
233.06404,0.38,222.081,-13.632,0,94.395,5,2007,0.778835827,0.570106512,1
228.85832,0.132,220.526,-12.829,1,165.946,3,1992,0.664670901,0.545487621,0
146.70322,0.183,136.377,-14.013,1,72.384,1,1995,0.749876367,0.528302262,1
281.96526,0.223,273.131,-9.383,1,109.607,3,1999,0.658867912,0.466995279,0
370.72934,0.13,356.734,-8.321,0,132.989,4,2005,0.661960103,0.422950109,1
387.65669,0,384.975,-4.583,0,133.011,4,2009,0.411975275,0.271160553,0
152.71138,1.024,144.893,-6.06,1,132.375,1,1998,0.615525415,0.463771782,1
221.12608,0.108,202.733,-8.355,1,95.033,4,2007,0.622393435,0.373248698,1
217.12934,0,198.554,-6.108,1,122.998,4,1994,0.475181126,0.358450889,0
229.85098,0.125,229.851,-4.866,1,176.473,4,2004,0.555294751,0.375546542,1
259.52608,0.289,254.961,-5.292,1,129.084,4,2004,0.572204554,0.358553609,0
551.1571,2.67,542.076,-9.047,1,151.92,4,2008,0.545451298,0.408430205,0
213.81179,0.676,204.469,-5.846,1,145.05,4,2003,0.537921763,0.40450215,1
183.74485,9.3,177.493,-15.165,1,103.145,3,1967,0.680549295,0.502711007,1
164.07465,0,156.677,-22.125,1,87.319,4,1973,0.43287792,0.316798725,0
231.88853,0.972,207.116,-5.629,1,80.091,4,2007,0.651924347,0.393053056,0
224.31302,10.582,205.38,-23.213,1,114.816,3,2008,0.587357954,0.43635198,1
317.02159,0,312.633,-10.574,1,85.042,4,2005,0.645509628,0.395102303,0
160.26077,0.131,154.54,-27.844,1,119.929,4,1989,0.659496789,0.392274275,0
86.36036,0,86.36,-14.212,1,115.217,5,2006,0.587092729,0.487737232,1
277.81179,0.188,269.346,-11.386,1,157.368,4,2006,0.588579362,0.493386956,1
239.22893,16.179,234.783,-3.482,1,120.055,4,2002,0.586777941,0.496748656,1
289.90649,0,280.224,-7.832,0,136.915,4,2005,0.876118649,0.518170436,0
275.98322,4.946,260.058,-6.236,0,153.894,4,2004,0.560201912,0.375223967,1
182.33424,0,175.595,-5.583,1,100,4,1989,0.596602385,0.399186285,0
289.07057,0.334,279.232,-4.779,0,160.237,4,2000,0.536425483,0.312152562,0
217.75628,0.247,206.466,-4.702,1,113.013,4,1987,0.727497337,0.537267237,1
196.0224,0.143,185.603,-7.527,1,109.401,5,2006,0.916058238,0.591270213,0
345.23383,2.473,345.234,-7.565,0,197.477,4,1999,0.516954914,0.440594482,0
145.55383,0.073,142.414,-5.315,0,104.352,4,2003,0.50039436,0.399248342,0
236.9824,0.583,225.123,-7.154,1,148.011,4,2004,0.7012623,0.462553571,0
242.99057,0,233.355,-9.027,1,128.397,4,2005,0.611662141,0.388138701,0
254.11873,0.702,246.137,-7.951,1,164.431,4,2009,0.513815412,0.357935472,0
252.99546,0.514,241.424,-11.061,0,80.084,4,2004,0.626957723,0.434859589,0
430.13179,0,414.308,-6.041,0,130.73,4,2009,0.620585308,0.448787942,1
328.54159,0.166,312.831,-10.015,1,137.669,4,2009,0.616810171,0.501423181,1
278.04689,0.397,272.091,-12.282,1,113.727,4,1992,0.700397791,0.514950292,1
257.27955,0,248.268,-14.628,1,87.513,3,1968,0.69228309,0.506384449,0
467.80036,0,463.267,-6.8,0,140.062,4,2003,0.354335156,0.281445414,0
196.23138,3.489,185.609,-17.713,0,81.968,3,1991,0.576415154,0.398022468,0
210.20689,4.22,200.847,-6.559,1,84.789,3,2006,0.75939336,0.553736196,1
159.76444,3.988,150.57,-16.157,1,111.135,4,2007,0.59978561,0.38704139,0
158.82404,0,148.84,-4.135,1,160.051,4,2007,0.729322993,0.466020053,1
293.09342,2.043,288.723,-10.235,1,140.037,4,2006,0.699742042,0.56076032,1
198.21669,1.634,193.84,-5.188,1,93.35,5,2004,0.531170322,0.290285869,0
135.00036,0.469,126.624,-8.358,0,151.678,4,1994,0.380461436,0.424335191,0
200.09751,0,200.098,-3.016,0,93.33,4,2004,0.763277875,0.519512932,1
234.762,0,229.384,-4.13,0,159.943,4,2009,0.712363983,0.609174987,1
269.58322,0,262.821,-4.784,1,142.006,4,2009,0.845961398,0.552980457,0
351.26812,0.282,340.103,-8.268,1,166.011,4,2001,0.668611883,0.424082475,1
162.35057,2.868,144.985,-5.576,1,111.838,4,1994,0.604214108,0.366327845,0
256.31302,0.131,246.758,-18.299,0,147.962,7,2007,0.627732832,0.477005137,0
180.89751,0,175.752,-5.121,0,118.58,4,2007,0.693539585,0.543054837,1
343.09179,9.88,332.307,-5.554,1,120.486,4,2003,0.623768841,0.381744598,1
80.16934,2.711,78.036,-14.795,1,180.154,4,1971,0.641963523,0.541055265,0
182.59546,0.131,182.595,-6.882,1,79.562,1,2007,0.604569565,0.423506446,0
424.54159,3.065,400.306,-15.76,0,72.546,3,2009,0.660288336,0.449440365,1
270.13179,0.113,262.856,-6.911,0,94.986,4,2006,0.589670115,0.472085656,0
227.47383,0,221.24,-2.989,1,147.057,4,2001,0.589038303,0.40907009,1
222.58893,0.072,222.589,-8.576,1,113.989,4,2004,0.522393083,0.428556894,0
350.48444,0.235,334.466,-8.157,1,145.966,4,2004,0.604772413,0.357654527,0
288.10404,0.402,276.643,-12.129,1,99.141,3,1995,0.375801367,0.306681119,0
278.09914,0.223,271.987,-6.292,1,196.278,7,2003,0.688015168,0.421277744,1
202.29179,2.74,186.311,-11.166,1,161.403,4,2006,0.67272137,0.389766115,0
452.30975,0.241,444.424,-11.341,1,119.64,3,1989,0.465194733,0.36228409,0
265.29914,3.982,261.968,-12.27,1,110.304,4,2003,0.510189782,0.280920188,0
195.5522,0,186.032,-7.304,1,39.206,1,2007,0.61999061,0.399319439,1
166.37342,0.301,157.524,-8.014,1,117.879,3,1995,0.633030057,0.445498484,1
456.07138,0.351,431.566,-23.559,1,119.036,4,1992,0.609182854,0.42355594,1
144.56118,0.189,135.355,-8.434,1,84.262,5,1996,0.793274846,0.498649263,1
270.15791,0.531,264.678,-6.473,1,157.257,4,2000,0.441466921,0.429526453,0
322.79465,7.576,296.414,-8.157,1,90.006,4,2002,0.599756076,0.42955964,1
264.17587,0.252,242.271,-4.255,1,89.725,4,1996,0.683070756,0.420622408,0
289.41016,10.82,254.642,-11.287,1,83.097,1,2009,0.81584697,0.54732162,1
309.39383,3.558,303.914,-6.176,1,93.967,4,2001,0.740252306,0.472691459,1
386.92526,0,386.925,-23.663,0,138.084,4,1993,0.574833615,0.350160273,0
223.13751,2.583,215.893,-16.892,1,122.075,5,1974,0.652860466,0.38355747,1
268.72118,0.096,264.69,-7.737,1,151.237,1,1991,0.709961887,0.427940699,1
287.68608,0.147,279.284,-10.893,1,89.392,5,1992,0.450494378,0.352196335,0
198.42567,1.287,188.291,-4.981,0,109.505,4,2008,0.702473337,0.460574382,1
304.27383,0,299.421,-7.423,1,96.081,4,1996,0.556585409,0.385570935,0
243.61751,3.338,230.365,-6.16,1,120.446,4,1998,0.533999298,0.376997248,0
203.44118,0.183,200.551,-4.073,1,138.109,4,1999,0.747779764,0.560361118,1
213.96853,0.061,201.346,-5.309,0,84.06,1,1982,0.70045952,0.466373152,1
137.79546,0.136,129.997,-12.884,1,84.427,5,2003,0.709822361,0.508887778,1
222.64118,0.305,214.529,-13.846,1,122.858,3,1989,0.781564312,0.610060626,1
183.53587,0,183.536,-6.328,0,97.674,3,2009,0.588267193,0.348748354,0
265.56036,3.715,256.615,-13.295,0,125.507,4,1983,0.603105987,0.507167668,0
280.52853,0.16,274.408,-4.814,0,118.878,3,2006,0.535018703,0.315963518,0
212.1922,0.369,202.286,-7.066,1,151.093,4,1993,0.640574149,0.454714841,1
185.23383,0,182.532,-5.828,1,129.652,4,1999,0.812239677,0.564859199,1
222.17098,0.177,207.499,-3.611,0,130.979,4,2001,0.680445078,0.44204736,0
276.16608,0,271.464,-7.081,1,126.962,4,2010,0.45379236,0.484230739,1
179.82649,0.291,170.841,-8.362,1,132.71,4,1970,0.417928194,0.415003304,0
243.27791,0,224.554,-7.025,1,121.063,4,2005,0.825482552,0.79299013,1
